"TIME","GEO","INDIC_DE","Value"
"1963","Bosnia and Herzegovina","Deaths - total","29,161"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,021,250"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","41,525"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","12,423"
"1963","Moldova","Average population - total",":"
"1963","Moldova","Live births - total",":"
"1963","Moldova","Deaths - total",":"
"1963","Monaco","Average population - total",":"
"1963","Monaco","Live births - total",":"
"1963","Monaco","Deaths - total",":"
"1963","Russia","Average population - total",":"
"1963","Russia","Live births - total",":"
"1963","Russia","Deaths - total",":"
"1963","San Marino","Average population - total",":"
"1963","San Marino","Live births - total",":"
"1963","San Marino","Deaths - total",":"
"1963","Ukraine","Average population - total",":"
"1963","Ukraine","Live births - total",":"
"1963","Ukraine","Deaths - total",":"
"1963","Armenia","Average population - total",":"
"1963","Armenia","Live births - total",":"
"1963","Armenia","Deaths - total",":"
"1963","Azerbaijan","Average population - total",":"
"1963","Azerbaijan","Live births - total",":"
"1963","Azerbaijan","Deaths - total",":"
"1963","Georgia","Average population - total",":"
"1963","Georgia","Live births - total",":"
"1963","Georgia","Deaths - total",":"
"1964","Belgium","Average population - total","9,378,113"
"1964","Belgium","Live births - total","160,838"
"1964","Belgium","Deaths - total","110,100"
"1964","Bulgaria","Average population - total","8,144,340"
"1964","Bulgaria","Live births - total","130,958"
"1964","Bulgaria","Deaths - total","64,479"
"1964","Czechia","Average population - total","9,727,804"
"1964","Czechia","Live births - total","154,420"
"1964","Czechia","Deaths - total","101,984"
"1964","Denmark","Average population - total","4,722,072"
"1964","Denmark","Live births - total","83,356"
"1964","Denmark","Deaths - total","46,811"
"1964","Germany (until 1990 former territory of the FRG)","Average population - total","58,225,980"
"1964","Germany (until 1990 former territory of the FRG)","Live births - total","1,065,437"
"1964","Germany (until 1990 former territory of the FRG)","Deaths - total","644,128"
"1964","Germany including former GDR","Average population - total","75,318,337"
"1964","Germany including former GDR","Live births - total","1,357,304"
"1964","Germany including former GDR","Deaths - total","870,319"
"1964","Estonia","Average population - total","1,277,086"
"1964","Estonia","Live births - total","19,629"
"1964","Estonia","Deaths - total","12,754"
"1964","Ireland","Average population - total","2,866,550"
"1964","Ireland","Live births - total","64,072"
"1964","Ireland","Deaths - total","32,630"
"1964","Greece","Average population - total","8,510,429"
"1964","Greece","Live births - total","153,221"
"1964","Greece","Deaths - total","69,429"
"1964","Spain","Average population - total","31,609,195"
"1964","Spain","Live births - total","694,625"
"1964","Spain","Deaths - total","267,045"
"1964","France","Average population - total",":"
"1964","France","Live births - total",":"
"1964","France","Deaths - total",":"
"1964","France (metropolitan)","Average population - total","48,310,415"
"1964","France (metropolitan)","Live births - total","874,249"
"1964","France (metropolitan)","Deaths - total","520,033"
"1964","Croatia","Average population - total","4,252,876"
"1964","Croatia","Live births - total","68,873"
"1964","Croatia","Deaths - total","43,013"
"1964","Italy","Average population - total","51,675,350"
"1964","Italy","Live births - total","1,016,120"
"1964","Italy","Deaths - total","490,050"
"1964","Cyprus","Average population - total","586,950"
"1964","Cyprus","Live births - total","14,224"
"1964","Cyprus","Deaths - total","6,206"
"1964","Latvia","Average population - total","2,240,623"
"1964","Latvia","Live births - total","33,053"
"1964","Latvia","Deaths - total","21,165"
"1964","Lithuania","Average population - total","2,935,200"
"1964","Lithuania","Live births - total","55,856"
"1964","Lithuania","Deaths - total","21,830"
"1964","Luxembourg","Average population - total","327,750"
"1964","Luxembourg","Live births - total","5,229"
"1964","Luxembourg","Deaths - total","3,857"
"1964","Hungary","Average population - total","10,119,835"
"1964","Hungary","Live births - total","132,141"
"1964","Hungary","Deaths - total","100,830"
"1964","Malta","Average population - total","321,250"
"1964","Malta","Live births - total","6,394"
"1964","Malta","Deaths - total","2,756"
"1964","Netherlands","Average population - total","12,127,120"
"1964","Netherlands","Live births - total","250,914"
"1964","Netherlands","Deaths - total","93,437"
"1964","Austria","Average population - total","7,223,801"
"1964","Austria","Live births - total","133,841"
"1964","Austria","Deaths - total","89,081"
"1964","Poland","Average population - total","31,139,450"
"1964","Poland","Live births - total","563,921"
"1964","Poland","Deaths - total","236,985"
"1964","Portugal","Average population - total","9,035,365"
"1964","Portugal","Live births - total","217,136"
"1964","Portugal","Deaths - total","96,878"
"1964","Romania","Average population - total","18,919,126"
"1964","Romania","Live births - total","287,383"
"1964","Romania","Deaths - total","152,476"
"1964","Slovenia","Average population - total","1,632,114"
"1964","Slovenia","Live births - total","29,184"
"1964","Slovenia","Deaths - total","16,729"
"1964","Slovakia","Average population - total","4,327,341"
"1964","Slovakia","Live births - total","86,878"
"1964","Slovakia","Deaths - total","32,875"
"1964","Finland","Average population - total","4,548,543"
"1964","Finland","Live births - total","80,428"
"1964","Finland","Deaths - total","42,512"
"1964","Sweden","Average population - total","7,661,354"
"1964","Sweden","Live births - total","122,664"
"1964","Sweden","Deaths - total","76,661"
"1964","United Kingdom","Average population - total","54,000,000"
"1964","United Kingdom","Live births - total","1,014,700"
"1964","United Kingdom","Deaths - total","611,200"
"1964","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","426,840,466"
"1964","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","7,882,354"
"1964","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","4,270,547"
"1964","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","422,587,590"
"1964","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","7,813,481"
"1964","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,227,534"
"1964","European Free Trade Association","Average population - total","9,691,305"
"1964","European Free Trade Association","Live births - total","183,633"
"1964","European Free Trade Association","Deaths - total","90,031"
"1964","Iceland","Average population - total","188,983"
"1964","Iceland","Live births - total","4,787"
"1964","Iceland","Deaths - total","1,315"
"1964","Liechtenstein","Average population - total","18,755"
"1964","Liechtenstein","Live births - total","386"
"1964","Liechtenstein","Deaths - total","148"
"1964","Norway","Average population - total","3,694,339"
"1964","Norway","Live births - total","65,570"
"1964","Norway","Deaths - total","34,959"
"1964","Switzerland","Average population - total","5,789,228"
"1964","Switzerland","Live births - total","112,890"
"1964","Switzerland","Deaths - total","53,609"
"1964","Montenegro","Average population - total",":"
"1964","Montenegro","Live births - total",":"
"1964","Montenegro","Deaths - total",":"
"1964","North Macedonia","Average population - total","1,473,996"
"1964","North Macedonia","Live births - total","42,897"
"1964","North Macedonia","Deaths - total","13,286"
"1964","Albania","Average population - total","1,814,135"
"1964","Albania","Live births - total","68,599"
"1964","Albania","Deaths - total","15,811"
"1964","Serbia","Average population - total",":"
"1964","Serbia","Live births - total",":"
"1964","Serbia","Deaths - total",":"
"1964","Turkey","Average population - total","30,354,298"
"1964","Turkey","Live births - total",":"
"1964","Turkey","Deaths - total",":"
"1964","Andorra","Average population - total",":"
"1964","Andorra","Live births - total",":"
"1964","Andorra","Deaths - total",":"
"1964","Belarus","Average population - total",":"
"1964","Belarus","Live births - total",":"
"1964","Belarus","Deaths - total",":"
"1964","Bosnia and Herzegovina","Average population - total","3,516,751"
"1964","Bosnia and Herzegovina","Live births - total","101,147"
"1964","Bosnia and Herzegovina","Deaths - total","29,846"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,047,000"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","42,557"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","12,731"
"1964","Moldova","Average population - total",":"
"1964","Moldova","Live births - total",":"
"1964","Moldova","Deaths - total",":"
"1964","Monaco","Average population - total",":"
"1964","Monaco","Live births - total",":"
"1964","Monaco","Deaths - total",":"
"1964","Russia","Average population - total",":"
"1964","Russia","Live births - total",":"
"1964","Russia","Deaths - total",":"
"1964","San Marino","Average population - total",":"
"1964","San Marino","Live births - total",":"
"1964","San Marino","Deaths - total",":"
"1964","Ukraine","Average population - total",":"
"1964","Ukraine","Live births - total",":"
"1964","Ukraine","Deaths - total",":"
"1964","Armenia","Average population - total",":"
"1964","Armenia","Live births - total",":"
"1964","Armenia","Deaths - total",":"
"1964","Azerbaijan","Average population - total",":"
"1964","Azerbaijan","Live births - total",":"
"1964","Azerbaijan","Deaths - total",":"
"1964","Georgia","Average population - total",":"
"1964","Georgia","Live births - total",":"
"1964","Georgia","Deaths - total",":"
"1965","Belgium","Average population - total","9,463,667"
"1965","Belgium","Live births - total","155,496"
"1965","Belgium","Deaths - total","115,045"
"1965","Bulgaria","Average population - total","8,204,168"
"1965","Bulgaria","Live births - total","125,791"
"1965","Bulgaria","Deaths - total","66,970"
"1965","Czechia","Average population - total","9,779,358"
"1965","Czechia","Live births - total","147,438"
"1965","Czechia","Deaths - total","105,108"
"1965","Denmark","Average population - total","4,759,012"
"1965","Denmark","Live births - total","85,796"
"1965","Denmark","Deaths - total","47,884"
"1965","Germany (until 1990 former territory of the FRG)","Average population - total","58,942,021"
"1965","Germany (until 1990 former territory of the FRG)","Live births - total","1,044,328"
"1965","Germany (until 1990 former territory of the FRG)","Deaths - total","677,628"
"1965","Germany including former GDR","Average population - total","75,963,695"
"1965","Germany including former GDR","Live births - total","1,325,386"
"1965","Germany including former GDR","Deaths - total","907,882"
"1965","Estonia","Average population - total","1,294,566"
"1965","Estonia","Live births - total","18,909"
"1965","Estonia","Deaths - total","13,520"
"1965","Ireland","Average population - total","2,877,300"
